customer_id,churn,gender_Female,gender_Male,senior_citizen_0,senior_citizen_1,partner_No,partner_Yes,dependents_No,dependents_Yes,phone_service_No,phone_service_Yes,multiple_lines_No,multiple_lines_No phone service,multiple_lines_Yes,internet_service_DSL,internet_service_Fiber optic,internet_service_No,online_security_No,online_security_No internet service,online_security_Yes,online_backup_No,online_backup_No internet service,online_backup_Yes,device_protection_No,device_protection_No internet service,device_protection_Yes,tech_support_No,tech_support_No internet service,tech_support_Yes,streaming_tv_No,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No,streaming_movies_No internet service,streaming_movies_Yes,contract_Month-to-month,contract_One year,contract_Two year,paperless_billing_No,paperless_billing_Yes,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure,monthly_charges,total_charges
1024-KPRBB,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,-1.1580161531009565,0.3175057947008148,-0.8902944396930749
4690-PKDQG,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,-0.5876006952326126,1.1618130562879607,-0.1972330507669987
8155-IBNHG,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.9606698332671781,1.5673464653967473,1.8245746861749343
0886-QGENL,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.8384379494382472,0.9706805069129179,1.1418591433054603
9547-ITEFG,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,0.7569500268856267,1.131896657255345,1.175433509399594
1264-FUHCX,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,-0.3431369275747509,-0.01489863899491184,-0.3197066910788446
7789-CRUVC,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1.2051336009250397,0.23939075278231922,0.8827718044253037
6598-KELSS,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,-0.3431369275747509,-0.5018711343591511,-0.46988690419898993
8739-WWKDU,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,1.5310852911355222,0.5285826100976015,1.4712055860028415
8685-WHQPW,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-1.2802480369298874,-1.349502440283254,-0.9966867969020144
4745-LSPLO,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,-0.6690886177852331,-0.8575438784135787,-0.7074222354089966
8083-YTZES,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-0.9950403079957154,0.021665848711618373,-0.7627471435325753
7240-FQLHE,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,1.6125732136881425,0.3175057947008148,1.3033116961589186
6664-FPDAC,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,-0.38388088885106114,0.6116837185215331,-0.11073824823408307
9972-VAFJJ,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,-0.05792919864057891,-1.322910085587596,-0.6591783861002777
0422-UXFAP,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.18653456901728277,-0.8176553463700914,-0.334398233666685
1904-WAJAA,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,-0.09867315991688919,0.974004551249875,0.2299246529431208
5130-YPIRV,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,0.10504664646466222,1.4476808692662855,0.6365671395260761
2843-CQMEG,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.38388088885106114,0.15628964435838757,-0.27847772246522073
6439-PKTRR,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,-0.506112772679992,0.3723525262606099,-0.30642694837932527
5351-QESIO,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.1457906077409725,0.9573843295650886,0.4776955333434547
0786-VSSUD,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,-0.9950403079957154,1.025527238472713,-0.6640755669628912
5568-DMXZS,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,1.5718292524118322,1.1884054109836186,2.1311337962998844
8468-FZTOE,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0.7162060656093164,0.7728998688639604,0.9194565421483947
6633-SYEUS,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0.4309983366751445,-1.3411923294408608,-0.5691982025930695
6447-GORXK,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1.0014137945434884,0.8227605339183194,1.2040224571380942
6967-PEJLL,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0.3495104141225239,0.05656831424966958,0.19646058371526237
3976-BWUCK,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,-0.22090504374582004,0.375676570597567,-0.0837816941164541
5981-ZVXOT,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,-0.791320501614164,0.5219345214236869,-0.5609700563689488
1684-FLBGS,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,-1.1987601143772668,-0.9755474523755615,-0.9602226529114739
1389-WNUIB,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,1.4088534073065913,-1.4708300585821945,-0.41467229294168617
0376-OIWME,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-1.1987601143772668,-0.4952230456852367,-0.9499650443478916
3585-ISXZP,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,1.2866215234776603,1.3496215613260465,1.9903949949328859
0218-QNVAS,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,-0.26164900502213034,-0.9655753193646899,-0.5562493504923756
